,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13582,5125400385,01/01/1970,220000.0,4,1.75,1530,18400,1.5,0,0,4,6,1530,0,1938,0,98002,47.32899999999999,-122.219,1620,13535
13583,7811100230,01/01/1970,650000.0,4,2.75,2020,15810,1.0,0,0,4,9,1620,400,1967,0,98005,47.5921,-122.155,2210,10160
13584,6608500220,01/01/1970,410000.0,3,1.75,1340,9975,1.0,0,0,4,7,1340,0,1961,0,98033,47.7012,-122.169,1340,10050
13585,705730180,01/01/1970,339995.0,4,2.5,2180,5367,2.0,0,0,3,7,2180,0,2000,0,98038,47.3775,-122.022,2180,5130
13586,4039700870,01/01/1970,1160000.0,5,1.75,2870,9680,1.0,0,4,5,9,1440,1430,1966,0,98008,47.6122,-122.111,2940,9729
13587,238000201,01/01/1970,440000.0,3,2.75,2070,9697,2.0,0,0,4,7,1330,740,1929,0,98188,47.4327,-122.28299999999999,2000,14436
13588,4365700330,01/01/1970,275000.0,2,1.75,930,7080,1.0,0,0,3,6,930,0,1923,2006,98106,47.5224,-122.36,1100,7680
13589,4249000230,01/01/1970,766000.0,3,2.5,2270,9822,2.0,0,0,3,9,2270,0,1988,0,98052,47.6685,-122.137,2790,8089
13590,1099750610,01/01/1970,231500.0,3,2.25,1630,7900,1.0,0,0,4,7,1130,500,1973,0,98023,47.3076,-122.37700000000001,1630,8200
13591,3123089010,01/01/1970,472000.0,3,2.0,2770,89298,2.0,0,0,3,9,2770,0,2004,0,98045,47.4291,-121.84200000000001,2040,109771
13592,9578050120,01/01/1970,1330000.0,4,2.5,4010,37076,2.0,0,0,4,12,4010,0,1990,0,98052,47.7139,-122.10600000000001,4280,35326
13593,1423049029,01/01/1970,265000.0,4,1.75,1970,8390,1.0,0,0,3,7,1140,830,1955,0,98178,47.4861,-122.251,1710,10890
13594,1703900155,01/01/1970,325000.0,2,1.0,790,6000,1.0,0,0,3,7,790,0,1948,0,98118,47.5543,-122.273,960,6000
13595,1397300120,01/01/1970,364500.0,3,1.75,1740,8424,1.0,0,0,5,7,1040,700,1954,0,98133,47.7508,-122.352,1370,8424
13596,7304301085,01/01/1970,322500.0,2,1.0,1130,8184,1.0,0,0,3,6,1130,0,1947,0,98155,47.7473,-122.32,1010,8184
13597,603001020,01/01/1970,338900.0,3,1.75,1180,4000,1.0,0,0,3,7,1040,140,1929,0,98118,47.5226,-122.28399999999999,1430,4000
13598,5332200530,01/01/1970,1020000.0,5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,0,98112,47.6265,-122.296,1840,4000
13599,4475800065,01/01/1970,459950.0,3,1.75,1850,6869,1.0,0,2,5,6,1100,750,1919,1934,98166,47.4648,-122.363,1850,10096
13600,4305500180,01/01/1970,584950.0,4,3.0,3220,6224,1.5,0,0,3,9,3220,0,2009,0,98059,47.4813,-122.12899999999999,2950,6224
13601,9269750220,01/01/1970,252000.0,3,1.75,2050,11313,1.0,0,0,3,7,1520,530,1987,0,98023,47.2837,-122.35799999999999,1620,8065
13602,6802210330,01/01/1970,270000.0,3,2.5,1430,8470,1.0,0,0,3,7,1190,240,1992,0,98022,47.1943,-121.991,1670,8418
13603,98020220,01/01/1970,750000.0,4,2.5,3210,8938,2.0,0,0,3,10,3210,0,2005,0,98075,47.582,-121.971,3740,8108
13604,6837700175,01/01/1970,775000.0,3,1.75,3520,12350,1.0,0,4,4,8,1530,1990,1960,0,98116,47.5837,-122.382,2140,7800
13605,1895450230,01/01/1970,325000.0,3,2.5,2260,8120,2.0,0,0,3,8,2260,0,2004,0,98023,47.2924,-122.35700000000001,2250,7784
13606,1853080180,01/01/1970,810000.0,5,3.25,3290,6422,2.0,0,0,3,9,3290,0,2012,0,98074,47.5933,-122.061,3210,6891
13607,3582750120,01/01/1970,409000.0,2,2.25,1640,2128,2.0,0,0,4,8,1640,0,1974,0,98028,47.753,-122.25200000000001,1640,2128
13608,3319500385,01/01/1970,400000.0,4,1.75,1580,5340,1.0,0,0,3,7,1130,450,1947,0,98144,47.6003,-122.306,830,980
13609,2783100230,01/01/1970,530000.0,4,2.25,1940,8270,2.0,0,0,5,7,1940,0,1962,0,98133,47.7567,-122.333,1800,7743
13610,1238501098,01/01/1970,580000.0,3,2.25,1580,8506,2.0,0,0,3,7,1580,0,1987,0,98033,47.68600000000001,-122.185,2253,8515
13611,8562900180,01/01/1970,491300.0,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,98074,47.6099,-122.05799999999999,2310,11340
13612,7140200450,01/01/1970,272000.0,4,2.75,1810,7350,1.0,0,0,4,7,1200,610,1980,0,98030,47.3703,-122.171,1750,7350
13613,220069106,01/01/1970,599950.0,3,2.5,1970,106722,1.0,0,4,3,9,1970,0,1985,0,98022,47.2498,-122.00299999999999,2910,101494
13614,3905040040,01/01/1970,464000.0,3,2.5,1770,5146,2.0,0,0,3,8,1770,0,1992,0,98029,47.5704,-121.999,1870,5146
13615,3797000330,01/01/1970,471001.0,3,1.75,1800,6000,1.0,0,0,5,7,900,900,1905,0,98103,47.6867,-122.34899999999999,1800,3000
13616,6669150530,01/01/1970,230000.0,3,1.5,1500,11616,1.0,0,0,3,7,1100,400,1980,0,98031,47.4062,-122.17399999999999,1830,8288
13617,3298200620,01/01/1970,358000.0,3,1.0,940,6695,1.0,0,0,4,6,940,0,1959,0,98008,47.6195,-122.12,1230,7400
13618,8024202170,01/01/1970,510000.0,3,2.25,2340,6183,1.0,0,0,3,7,1210,1130,1929,0,98115,47.6979,-122.31,1970,6183
13619,1788900230,01/01/1970,199950.0,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,98023,47.3277,-122.34100000000001,840,9420
13620,3220200040,01/01/1970,1710000.0,3,3.25,2940,5432,3.0,0,3,4,10,2440,500,1978,0,98109,47.6299,-122.354,4400,5500
13621,7645900355,01/01/1970,850000.0,3,2.75,3180,3680,2.0,0,0,4,9,2190,990,1918,0,98126,47.577,-122.38,2000,3680
13622,458000065,01/01/1970,542000.0,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,1928,0,98117,47.6885,-122.376,1520,5080
13623,123039604,01/01/1970,102500.0,2,1.0,820,4320,1.0,0,0,3,5,820,0,1937,0,98106,47.513999999999996,-122.359,780,7424
13624,1223089077,01/01/1970,718000.0,3,1.75,4060,136290,1.0,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836
13625,4039800180,01/01/1970,625000.0,4,2.25,2660,22194,1.0,0,0,4,8,2180,480,1977,0,98008,47.6142,-122.10700000000001,2660,18135
13626,7304301005,01/01/1970,350000.0,3,1.0,1010,11244,1.0,0,0,4,7,1010,0,1947,0,98155,47.7467,-122.321,1220,11242
13627,7899800915,01/01/1970,216000.0,2,1.0,710,5120,1.0,0,0,3,6,710,0,1918,0,98106,47.5224,-122.35700000000001,1150,1252
13628,164000271,01/01/1970,340000.0,3,1.0,980,7228,1.5,0,0,3,7,980,0,1946,0,98133,47.7294,-122.353,1070,7228
13629,7010700976,01/01/1970,505000.0,3,1.0,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,47.6604,-122.396,1770,4400
13630,6699300330,01/01/1970,372000.0,5,2.5,2840,6010,2.0,0,0,3,8,2840,0,2003,0,98001,47.3161,-122.27,2740,5509
13631,8732020770,01/01/1970,263850.0,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,98023,47.313,-122.38799999999999,2270,8025
13632,1795800040,01/01/1970,1350000.0,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,98198,47.405,-122.331,2770,22270
13633,5104450720,01/01/1970,325000.0,4,2.5,2280,9899,2.0,0,0,3,8,2280,0,1987,0,98058,47.46100000000001,-122.148,1970,9451
13634,2113200065,01/01/1970,289000.0,2,1.0,1010,7740,1.0,0,0,3,6,890,120,1924,0,98106,47.5323,-122.355,1030,6000
13635,4027700799,01/01/1970,364000.0,3,2.25,1420,6600,1.0,0,0,3,7,1160,260,1987,0,98028,47.77,-122.265,1920,7902
13636,3902310210,01/01/1970,610000.0,4,2.5,2100,8800,1.0,0,0,5,8,1250,850,1980,0,98033,47.6909,-122.186,2100,9000
13637,9283800230,01/01/1970,531500.0,4,2.75,3110,49765,1.0,0,0,4,8,3110,0,1958,1972,98010,47.3343,-122.044,1880,19709
13638,114100234,01/01/1970,402500.0,3,2.25,2160,9540,2.0,0,0,3,8,2160,0,1979,0,98028,47.7668,-122.243,1720,12593
13639,7625703065,01/01/1970,375000.0,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250
13640,427000065,01/01/1970,537500.0,5,2.5,4340,9108,1.0,0,0,5,8,2170,2170,1979,0,98118,47.5384,-122.27600000000001,2030,6812
13641,7844200040,01/01/1970,375000.0,3,1.75,2100,9066,1.0,0,0,3,8,1440,660,1962,0,98188,47.4294,-122.292,2000,9132
13642,9315300230,01/01/1970,293550.0,4,1.75,1250,8840,1.0,0,0,4,7,910,340,1979,0,98198,47.4138,-122.31700000000001,1410,8378
13643,1774200230,01/01/1970,585000.0,6,3.0,3870,43787,2.0,0,0,3,8,2700,1170,1976,0,98077,47.7642,-122.098,2600,35381
13644,2781250530,01/01/1970,225000.0,2,2.5,1360,2693,2.0,0,0,3,6,1360,0,2003,0,98038,47.3492,-122.025,1360,2693
13645,7796600085,01/01/1970,185000.0,4,1.0,1400,8684,1.5,0,0,3,7,1400,0,1957,0,98146,47.4887,-122.344,1520,8712
13646,3205400150,01/01/1970,402000.0,3,1.5,1450,7375,1.0,0,0,3,7,1010,440,1968,0,98034,47.7212,-122.179,1350,7440
13647,2207200455,01/01/1970,585000.0,5,1.75,1880,16617,1.0,0,0,3,7,960,920,1963,0,98007,47.6003,-122.132,1720,8400
13648,9523100458,01/01/1970,549000.0,2,2.5,1380,953,3.0,0,0,3,9,1380,0,2006,0,98103,47.6654,-122.355,1430,3400
13649,5035300325,01/01/1970,1810000.0,3,2.25,2910,15626,1.5,0,0,4,9,2510,400,1923,0,98199,47.6534,-122.412,2370,6519
13650,3840700593,01/01/1970,345000.0,3,1.75,1380,10529,1.0,0,0,3,7,1380,0,1967,0,98034,47.7119,-122.23299999999999,1670,5694
13651,1683800120,01/01/1970,302500.0,3,2.25,3100,11985,1.0,0,0,4,7,1790,1310,1963,0,98198,47.3825,-122.31,1770,7954
13652,2722059183,01/01/1970,218500.0,4,1.75,1400,25500,1.0,0,0,4,7,1400,0,1964,0,98042,47.36,-122.164,2170,25500
13653,4083305870,01/01/1970,705000.0,2,2.0,1650,6840,1.5,0,0,5,7,1650,0,1916,0,98103,47.6512,-122.338,1700,4560
13654,8651400730,01/01/1970,191000.0,3,1.0,840,5525,1.0,0,0,5,6,840,0,1969,0,98042,47.3607,-122.085,920,5330
13655,7302000120,01/01/1970,695000.0,3,2.5,2550,45254,2.0,0,0,3,9,2550,0,2001,0,98053,47.6498,-121.964,2190,49222
13656,797000258,01/01/1970,350000.0,2,2.75,2820,11770,2.0,0,0,3,7,1630,1190,1947,0,98168,47.5102,-122.324,1690,12500
13657,9100000040,01/01/1970,480000.0,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.39200000000001,1200,4080
13658,8651441520,01/01/1970,220000.0,3,1.0,820,5200,1.0,0,0,4,6,820,0,1977,0,98042,47.363,-122.094,1120,5200
13659,6843310120,01/01/1970,535000.0,4,2.25,2620,33578,2.0,0,0,3,7,2620,0,1977,0,98075,47.5921,-122.01299999999999,2520,35160
13660,3585900150,01/01/1970,1000000.0,2,1.75,2430,23400,1.0,0,4,3,10,2430,0,1951,0,98177,47.7616,-122.37200000000001,3150,23600
13661,9144100206,01/01/1970,592000.0,3,1.75,1560,7424,1.0,0,0,5,8,1560,0,1940,0,98117,47.6981,-122.374,1370,7424
13662,2871000360,01/01/1970,775000.0,4,2.5,3060,6826,2.0,0,0,3,9,3060,0,2004,0,98052,47.7006,-122.11200000000001,3110,6932
13663,4307330120,01/01/1970,320000.0,3,2.5,1680,4584,2.0,0,0,3,7,1680,0,2003,0,98056,47.4794,-122.182,2160,4621
13664,6117900120,01/01/1970,760000.0,3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,0,98166,47.428999999999995,-122.34100000000001,3430,15018
13665,1939120540,01/01/1970,640000.0,3,2.5,2390,8315,2.0,0,0,4,9,2390,0,1990,0,98074,47.6271,-122.02799999999999,2370,7816
13666,421000455,01/01/1970,253200.0,3,1.0,1360,5840,1.0,0,0,4,5,1360,0,1953,0,98056,47.4945,-122.166,1250,6708
13667,6600790210,01/01/1970,228000.0,2,1.0,1800,9236,1.0,0,0,3,7,1800,0,1954,0,98030,47.3792,-122.198,1730,5701
13668,1771000540,01/01/1970,325000.0,3,1.0,1160,9525,1.0,0,0,4,7,1160,0,1968,0,98077,47.7431,-122.073,1160,10640
13669,5561300730,01/01/1970,530000.0,4,3.25,4160,35654,2.0,0,0,3,8,2760,1400,1973,0,98027,47.4683,-122.008,2500,35675
13670,9542830210,01/01/1970,300000.0,4,2.25,1660,3200,2.0,0,0,3,7,1660,0,2011,0,98038,47.3666,-122.01899999999999,1960,3558
13671,263000155,01/01/1970,418000.0,3,2.0,1410,6030,1.5,0,0,4,7,1410,0,1930,0,98103,47.6994,-122.34700000000001,1410,6300
13672,4058801575,01/01/1970,415000.0,4,1.75,2230,9625,1.0,0,4,3,8,1180,1050,1955,0,98178,47.508,-122.244,2300,8211
13673,7852150120,01/01/1970,384000.0,3,2.5,1700,4000,2.0,0,0,3,7,1700,0,2003,0,98065,47.5327,-121.87100000000001,1700,4417
13674,2095500040,01/01/1970,325000.0,3,2.5,2070,8337,2.0,0,0,3,8,2070,0,1997,0,98030,47.3658,-122.176,2030,7248
13675,8832900120,01/01/1970,600000.0,3,1.75,2300,12682,1.0,0,2,3,8,2300,0,1955,0,98028,47.7588,-122.27,2720,14643
13676,9542850580,01/01/1970,760000.0,4,2.25,3040,9690,1.0,0,0,4,9,1940,1100,1978,0,98005,47.5923,-122.169,2430,9690
13677,3530430155,01/01/1970,168000.0,2,1.5,1220,3568,1.5,0,0,4,8,1220,0,1976,0,98198,47.3804,-122.318,1180,3678
13678,2225039081,01/01/1970,405000.0,3,1.0,960,3960,1.0,0,0,3,7,960,0,1943,0,98199,47.6465,-122.404,1550,6050
13679,7923300230,01/01/1970,479000.0,3,1.0,1480,10094,1.0,0,0,4,7,1480,0,1956,0,98007,47.5942,-122.13600000000001,1430,10083
13680,8021701115,01/01/1970,549000.0,3,2.0,1560,5130,1.0,0,0,5,7,1150,410,1915,0,98103,47.6913,-122.333,1560,4500
13681,5515600087,01/01/1970,215000.0,3,1.5,1100,33600,1.0,0,0,3,7,1100,0,1967,0,98001,47.3185,-122.29,1570,32700
13682,952006680,01/01/1970,550000.0,2,1.5,900,5750,1.0,0,2,3,7,900,0,1940,0,98116,47.5623,-122.384,1300,1413
13683,6411600043,01/01/1970,389000.0,4,1.75,2400,7700,1.5,0,0,4,7,1500,900,1927,0,98133,47.7125,-122.33200000000001,1530,7700
13684,1523089266,01/01/1970,447500.0,3,2.5,2320,15024,2.0,0,0,3,8,2320,0,1990,0,98045,47.4829,-121.766,2300,15145
13685,866400040,01/01/1970,540000.0,5,3.0,2570,5590,1.0,0,0,3,8,1580,0,2009,0,98034,47.7271,-122.228,2020,10500
13686,8092500150,01/01/1970,273500.0,4,2.75,1300,9638,1.0,0,0,2,7,1300,0,1983,0,98042,47.3683,-122.109,1670,9638
13687,5637200450,01/01/1970,257000.0,5,2.75,2930,10148,2.0,0,0,3,9,2930,0,2002,0,98059,47.4887,-122.145,2930,8425
13688,5126400230,01/01/1970,199000.0,2,1.0,720,7200,1.0,0,0,5,6,720,0,1943,0,98058,47.4763,-122.177,970,8027
13689,7137950720,01/01/1970,339100.0,4,2.5,2350,10655,2.0,0,0,3,8,2350,0,1992,0,98092,47.3284,-122.171,2210,7028
13690,1473120230,01/01/1970,435000.0,4,2.5,2940,7590,2.0,0,0,3,9,2940,0,1991,0,98058,47.4341,-122.16,2550,8360
13691,1604600085,01/01/1970,400000.0,3,2.5,2020,3000,1.0,0,0,4,6,1010,1010,1910,0,98118,47.5621,-122.291,1670,3000
13692,123079023,01/01/1970,356000.0,2,1.0,1430,365904,1.0,0,0,3,7,1010,420,1991,0,98065,47.51300000000001,-121.85700000000001,2300,253519
13693,705000120,01/01/1970,395000.0,3,1.0,950,6951,1.0,0,0,4,7,950,0,1950,0,98125,47.7263,-122.3,1410,7200
13694,1930300410,01/01/1970,575000.0,2,1.0,1250,4320,1.0,0,0,4,7,850,400,1911,0,98103,47.6549,-122.352,1520,4320
13695,9393700065,01/01/1970,515000.0,3,1.75,1300,5120,1.5,0,0,4,6,1300,0,1925,0,98116,47.5589,-122.39399999999999,1090,5124
13696,6814600355,01/01/1970,618250.0,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360
13697,9477100620,01/01/1970,245000.0,3,1.5,1330,7125,2.0,0,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350
13698,6788203060,01/01/1970,690000.0,3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,0,98112,47.6399,-122.311,2160,3240
13699,5706200360,01/01/1970,465000.0,5,2.25,3020,10010,1.0,0,0,3,7,1510,1510,1959,0,98027,47.5249,-122.044,1760,10878
13700,8732130730,01/01/1970,280000.0,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,0,98023,47.3066,-122.37799999999999,2060,8250
13701,4202400395,01/01/1970,285000.0,3,1.75,1930,6533,1.0,0,0,3,7,1230,0,1960,0,98055,47.4883,-122.221,2030,5954
13702,705700210,01/01/1970,320000.0,3,2.25,1650,7047,2.0,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763
13703,2817100040,01/01/1970,355000.0,4,3.0,2580,9601,2.0,0,0,4,7,2130,450,1992,0,98070,47.3726,-122.43299999999999,1900,10092
13704,686300880,01/01/1970,670000.0,3,2.0,2570,10078,1.5,0,0,3,8,2570,0,1965,0,98008,47.6275,-122.12,2660,8013
13705,8122100355,01/01/1970,550000.0,1,1.0,2880,7560,1.0,0,0,3,7,1440,1440,1925,2014,98126,47.537,-122.375,1400,5040
13706,3797000145,01/01/1970,765000.0,4,2.75,2660,4500,1.5,0,0,5,8,1860,800,1909,0,98103,47.6864,-122.34700000000001,1830,4000
13707,1704900180,01/01/1970,430000.0,3,1.0,1560,5225,1.5,0,0,3,7,1260,300,1927,0,98118,47.5554,-122.279,1560,5322
13708,9241900150,01/01/1970,950000.0,3,2.5,3080,8448,2.0,0,2,3,9,3080,0,2000,0,98199,47.6469,-122.389,2500,6400
13709,5249803185,01/01/1970,525000.0,4,1.75,2540,7200,1.0,0,0,4,7,1270,1270,1947,0,98118,47.5579,-122.271,1650,7200
13710,1598600209,01/01/1970,300000.0,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,1985,0,98030,47.3859,-122.221,1850,8658
13711,3260810580,01/01/1970,345000.0,3,2.75,2190,7258,2.0,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645
13712,2423059060,01/01/1970,838000.0,3,3.75,2930,150945,2.0,0,0,3,8,2930,0,1972,2000,98058,47.4658,-122.115,2070,43935
13713,5461300150,01/01/1970,1800000.0,5,2.75,2880,20274,1.0,0,3,4,9,1660,1220,1959,0,98004,47.6267,-122.22200000000001,3750,20220
13714,3422059010,01/01/1970,390000.0,3,1.75,2160,98445,2.0,0,0,3,8,2160,0,1978,0,98042,47.35,-122.162,2004,44431
13715,6795100330,01/01/1970,1150000.0,3,2.0,2110,18815,2.0,0,0,5,7,2110,0,1979,0,98075,47.5836,-122.042,2690,21010
13716,1776420150,01/01/1970,295000.0,4,2.25,1830,5720,2.0,0,0,3,7,1830,0,2003,0,98030,47.3604,-122.179,1960,5754
13717,3735900770,01/01/1970,775000.0,4,4.0,3180,7650,2.0,0,0,3,8,2530,650,1920,0,98115,47.6887,-122.319,2000,4080
13718,4123840210,01/01/1970,380000.0,3,2.5,1880,6047,2.0,0,0,3,8,1880,0,1993,0,98038,47.3722,-122.044,2120,7188
13719,5076700145,01/01/1970,550000.0,3,1.0,1140,8180,1.0,0,0,3,7,1140,0,1959,0,98005,47.5851,-122.17200000000001,1510,8588
13720,2482500040,01/01/1970,199900.0,5,1.75,1798,11232,1.0,0,0,3,7,1798,0,1967,0,98001,47.3266,-122.291,1300,15582
13721,2589300065,01/01/1970,329900.0,3,1.75,1670,5209,1.5,0,0,5,7,1670,0,1908,0,98118,47.5362,-122.271,1990,4960
13722,2332700081,01/01/1970,898000.0,3,2.25,2580,11060,1.0,0,0,3,8,2580,0,1964,0,98005,47.6113,-122.164,2580,13868
13723,9201000610,01/01/1970,875000.0,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,0,98075,47.5836,-122.074,3180,15541
13724,2822049254,01/01/1970,375000.0,4,2.5,2790,7956,2.0,0,0,3,9,2790,0,2005,0,98198,47.3681,-122.31,1660,8192
13725,2310110120,01/01/1970,365000.0,3,2.5,2190,5091,2.0,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.039,2200,5948
13726,2887700995,01/01/1970,530000.0,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800
13727,8651410120,01/01/1970,225500.0,3,1.0,1100,5200,1.0,0,0,4,6,1100,0,1969,0,98042,47.3643,-122.081,920,5200
13728,7399000580,01/01/1970,318000.0,4,2.25,2180,7000,1.0,0,0,3,8,1680,500,1969,0,98055,47.4651,-122.19200000000001,2000,8000
13729,7524950210,01/01/1970,910000.0,4,2.5,2770,9798,2.0,0,0,4,9,2770,0,1986,0,98027,47.562,-122.081,3040,11100
13730,1021049057,01/01/1970,207000.0,3,1.0,1980,18730,1.0,0,0,4,7,1280,700,1943,0,98001,47.3221,-122.28200000000001,1356,9450
13731,824059042,01/01/1970,1890000.0,5,3.5,4180,17935,2.0,0,0,3,11,4180,0,2004,0,98004,47.5873,-122.20200000000001,2950,13760
13732,7525410120,01/01/1970,624500.0,6,3.0,3030,31920,1.0,0,0,4,8,1670,1360,1980,0,98075,47.575,-122.03299999999999,2890,35100
13733,2770600841,01/01/1970,640000.0,3,2.5,1690,1553,2.5,0,0,3,8,1690,0,2007,0,98199,47.6443,-122.385,1910,1553
13734,2423069164,01/01/1970,500000.0,3,2.0,1990,65340,2.0,0,0,3,8,1990,0,1986,0,98027,47.4726,-121.99,2120,59241
13735,3876000120,01/01/1970,390000.0,5,1.75,2250,8970,1.0,0,0,4,7,1500,750,1966,0,98034,47.7217,-122.18799999999999,1940,8710
13736,3705000120,01/01/1970,284000.0,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.15700000000001,2080,2275
13737,323069158,01/01/1970,620000.0,3,2.0,2460,41343,1.0,0,0,4,8,2460,0,1988,0,98027,47.5142,-122.021,2500,53885
13738,6669240230,01/01/1970,306000.0,3,2.5,2588,5702,2.0,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.15100000000001,2403,5703
13739,7504400120,01/01/1970,495000.0,4,1.75,2570,12039,1.0,0,0,3,8,1910,660,1978,0,98074,47.62600000000001,-122.04799999999999,2200,12384
13740,1038000040,01/01/1970,499950.0,3,2.5,2370,12753,2.0,0,0,3,7,2370,0,2001,0,98019,47.7359,-121.984,2280,16808
13741,9238450330,01/01/1970,330000.0,3,1.0,1070,10563,1.0,0,0,3,7,1070,0,1969,0,98072,47.7687,-122.166,1840,9638
13742,1982200330,01/01/1970,665000.0,3,2.0,1940,5820,1.5,0,0,5,7,1150,790,1944,0,98107,47.6638,-122.36200000000001,990,3880
13743,1732800175,01/01/1970,850000.0,3,2.5,2650,2387,2.0,0,0,3,8,1830,820,1920,0,98119,47.6315,-122.36200000000001,1870,2216
13744,8078350220,01/01/1970,599950.0,4,2.5,2290,6318,2.0,0,0,4,8,2290,0,1988,0,98029,47.57,-122.02,2150,7350
13745,3990200065,01/01/1970,360000.0,4,2.5,2050,9143,2.0,0,0,3,8,2050,0,1992,0,98166,47.4597,-122.355,1510,9484
13746,3825311210,01/01/1970,699000.0,3,2.5,2680,5497,2.0,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.12799999999999,2780,5497
13747,1862400087,01/01/1970,475000.0,3,1.75,1520,8100,1.0,0,0,5,6,760,760,1945,0,98117,47.6966,-122.375,1040,8100
13748,3522029124,01/01/1970,575000.0,3,2.0,2690,435600,2.0,0,0,3,8,2690,0,1992,0,98070,47.3477,-122.51899999999999,1700,163350
13749,1250200418,01/01/1970,345000.0,2,1.5,1180,844,2.0,0,0,3,7,990,190,2005,0,98144,47.5998,-122.3,1170,1400
13750,7967900150,01/01/1970,367950.0,4,2.5,3030,9500,2.0,0,0,3,8,3030,0,1989,0,98001,47.3511,-122.287,2650,9500
13751,5631501073,01/01/1970,374500.0,3,2.25,1400,11400,2.0,0,0,3,8,1400,0,1984,0,98028,47.7428,-122.23100000000001,2180,9248
13752,2826049197,01/01/1970,607500.0,4,2.5,3000,8100,2.0,0,0,3,8,3000,0,1992,0,98125,47.7151,-122.305,1550,8100
13753,1775920210,01/01/1970,374000.0,3,1.0,1200,9800,1.0,0,0,4,7,1200,0,1971,0,98072,47.7412,-122.109,1220,10220
13754,5272200035,01/01/1970,390000.0,3,1.0,1000,6947,1.0,0,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947
13755,9525100040,01/01/1970,705000.0,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.35600000000001,1770,4820
13756,7853221010,01/01/1970,467000.0,3,2.5,1990,4978,2.0,0,0,3,8,1990,0,2004,0,98065,47.5323,-121.85600000000001,2650,6816
13757,2500600297,01/01/1970,243500.0,3,3.0,2110,7794,1.0,0,0,3,6,2110,0,1981,0,98198,47.4005,-122.29299999999999,1330,10044
13758,8562791010,01/01/1970,593000.0,3,2.75,1830,1850,2.0,0,0,3,10,1690,140,2011,0,98027,47.5307,-122.074,2310,2680
13759,3550800040,01/01/1970,223000.0,3,1.0,940,7980,1.0,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980
13760,8857640210,01/01/1970,574000.0,4,2.5,2980,10179,2.0,0,2,3,9,2980,0,2003,0,98038,47.3895,-122.03299999999999,2980,8828
13761,8898700120,01/01/1970,400000.0,3,2.0,2260,11305,1.0,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248
13762,1242700035,01/01/1970,772000.0,4,2.75,3470,70131,1.0,0,0,4,8,1750,1720,1962,0,98005,47.6339,-122.18,2950,43560
13763,7200001005,01/01/1970,593777.0,3,1.75,1510,10450,1.0,0,0,4,7,1510,0,1964,0,98052,47.684,-122.113,1310,9450
13764,4174600072,01/01/1970,539500.0,4,3.5,2710,5722,2.0,0,0,4,8,2040,670,1997,0,98108,47.5591,-122.302,2500,5722
13765,3630060150,01/01/1970,550000.0,3,2.5,2080,2625,2.0,0,0,3,8,2080,0,2006,0,98029,47.5469,-121.99700000000001,1760,2772
13766,3348401490,01/01/1970,265000.0,2,2.0,1860,10856,1.0,0,0,3,8,1260,600,1952,0,98178,47.4989,-122.265,1250,10008
13767,7214810150,01/01/1970,428000.0,3,1.75,2120,9350,1.0,0,0,3,7,1280,840,1979,0,98072,47.7562,-122.145,2200,9000
13768,1566100450,01/01/1970,505000.0,3,2.0,1110,8375,1.0,0,0,5,7,1110,0,1951,0,98115,47.6978,-122.29700000000001,1410,7734
